GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long
1149338097,20240102,202401,2024,2024.0055,BUS,AIRLINE,,,,,,BUS,,,IND,GUJARAT,IND,,,,,,,,1,174,174,17,4,-5.0,4,1,4,-0.25316455696203,4,"Managua, Managua, Nicaragua",NU,NU10,12.1508,-86.2683,-1113265,4,"Managua, Managua, Nicaragua",NU,NU10,12.1508,-86.2683,-1113265,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20240102,https://indianexpress.com/article/cities/ahmedabad/grounded-nicaragua-flight-gujarat-police-illegal-migration-agents-9092221/
1149338098,20240102,202401,2024,2024.0055,BUS,AIRLINE,,,,,,BUS,,,IND,GUJARAT,IND,,,,,,,,1,174,174,17,4,-5.0,6,1,6,-0.25316455696203,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20240102,https://indianexpress.com/article/cities/ahmedabad/grounded-nicaragua-flight-gujarat-police-illegal-migration-agents-9092221/
1149342706,20240102,202401,2024,2024.0055,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,REF,REFUGEE,,,,,,REF,,,0,173,173,17,4,-5.0,10,1,10,-11.0751295336788,4,"North Eastern Region, North-Eastern, Kenya",KE,KE06,1.0,40.25,-2259593,4,"North Eastern Region, North-Eastern, Kenya",KE,KE06,1.0,40.25,-2259593,4,"North Eastern Region, North-Eastern, Kenya",KE,KE06,1.0,40.25,-2259593,20240102,https://artmatters.info/2013/05/kenya-police-abuse-refugees-in-nairobi-crackdown/
1149363058,20240102,202401,2024,2024.0055,JPNBUS,JAPAN,JPN,,,,,BUS,,,CVLBUS,PASSENGER JET,,,,,,CVL,BUS,,1,190,190,19,4,-10.0,10,1,10,-4.14847161572053,1,Qatar,QA,QA,25.5,51.25,QA,1,Qatar,QA,QA,25.5,51.25,QA,1,Qatar,QA,QA,25.5,51.25,QA,20240102,https://www.thedailybeast.com/passengers-flee-burning-japan-airlines-jet-after-planes-collide-at-tokyo-airport
1149370451,20240102,202401,2024,2024.0055,JPNBUS,JAPAN,JPN,,,,,BUS,,,CVLBUS,PASSENGER JET,,,,,,CVL,BUS,,1,190,190,19,4,-10.0,10,1,10,-5.09977827050998,4,"Haneda, Wakayama, Japan",JA,JA43,33.75,135.333,-228452,4,"Haneda, Wakayama, Japan",JA,JA43,33.75,135.333,-228452,4,"Haneda, Wakayama, Japan",JA,JA43,33.75,135.333,-228452,20240102,https://saharareporters.com/2024/01/02/five-persons-coastguard-aircraft-killed-japan-plane-crash-tragedy
1149370821,20240102,202401,2024,2024.0055,RUS,RUSSIA,RUS,,,,,,,,MIL,FIGHTER JET,,,,,,MIL,,,0,194,194,19,4,-10.0,15,2,15,-4.88760250200025,4,"Petropavlovka, Orenburgskaya Oblast', Russia",RS,RS55,51.8167,53.2333,-2981450,4,"Petropavlovka, Orenburgskaya Oblast', Russia",RS,RS55,51.8167,53.2333,-2981450,4,"Petropavlovka, Orenburgskaya Oblast', Russia",RS,RS55,51.8167,53.2333,-2981450,20240102,https://news.yahoo.com/russian-warplane-accidentally-bombed-own-162128488.html
1149371515,20240102,202401,2024,2024.0055,CVL,PASSENGER JET,,,,,,CVL,,,MIL,COAST GUARD,,,,,,MIL,,,1,195,195,19,4,-10.0,2,1,2,-5.92562321209645,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20240102,https://www.dailymail.co.uk/news/article-12919561/Japanese-crash-plane-panic-breaks-children-scream-passenger-jet-smashing-coast-guard-aircraft.html
1149375801,20240102,202401,2024,2024.0055,GBR,BRITISH,GBR,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,1,190,190,19,4,-10.0,6,4,6,-3.94252816599084,4,"Manchester, Manchester, United Kingdom",UK,UKI2,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,53.5,-2.21667,-2602512,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,20240102,https://www.marketscreener.com/quote/stock/JAPAN-AIRLINES-CO-LTD-11551593/news/Evacuation-from-burning-JAL-jet-helped-by-passengers-leaving-bags-45660440/
1149375802,20240102,202401,2024,2024.0055,GBR,BRITISH,GBR,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,1,190,190,19,4,-10.0,19,5,19,-4.03713941590956,4,"Manchester, Manchester, United Kingdom",UK,UKI2,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,53.5,-2.21667,-2602512,20240102,https://news.yahoo.com/factbox-evacuation-burning-jal-jet-173220553.html
1149438255,20240103,202401,2024,2024.0082,CVL,PASSENGER JET,,,,,,CVL,,,,,,,,,,,,,1,1712,171,17,4,-9.2,6,1,6,-5.44554455445545,4,"Niigata, Niigata, Japan",JA,JA29,37.9022,139.024,-238727,0,,,,,,,4,"Niigata, Niigata, Japan",JA,JA29,37.9022,139.024,-238727,20240103,https://maritime-executive.com/article/five-japan-coast-guard-crewmembers-killed-in-crash-at-tokyo-airport
1149445021,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,,,,,,,,,,,0,141,141,14,3,-6.5,10,1,10,-2.39616613418531,4,"Haneda, Wakayama, Japan",JA,JA43,33.75,135.333,-228452,0,,,,,,,4,"Haneda, Wakayama, Japan",JA,JA43,33.75,135.333,-228452,20240103,https://www.bostonglobe.com/2024/01/02/world/flight-516-crash-an-explosion-an-evacuation-miracle/
1149452220,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,JPNMIL,JAPAN,JPN,,,,,MIL,,,0,190,190,19,4,-10.0,8,1,8,-7.38177623990772,4,"Haneda, Wakayama, Japan",JA,JA43,33.75,135.333,-228452,4,"Haneda, Wakayama, Japan",JA,JA43,33.75,135.333,-228452,4,"Haneda, Wakayama, Japan",JA,JA43,33.75,135.333,-228452,20240103,https://foreignpolicy.com/2024/01/02/israel-withdraws-troops-supreme-court-netanyahu-khan-younis/
1149452221,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,JPNMIL,JAPAN,JPN,,,,,MIL,,,0,190,190,19,4,-10.0,2,1,2,-7.38177623990772,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20240103,https://foreignpolicy.com/2024/01/02/israel-withdraws-troops-supreme-court-netanyahu-khan-younis/
1149469203,20240103,202401,2024,2024.0082,BUS,JUMBO JET,,,,,,BUS,,,JPN,TOKYO,JPN,,,,,,,,0,190,190,19,4,-10.0,20,2,20,-2.23434486958288,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20240103,https://www.theguardian.com/world/2024/jan/03/japan-plane-crash-haneda-airport-japan-airlines-what-happened-cabin-crew-safety-survivors
1149469761,20240103,202401,2024,2024.0082,MIL,FIGHTER JET,,,,,,MIL,,,,,,,,,,,,,1,1712,171,17,4,-9.2,20,2,20,-2.72024367385192,0,,,,,,,0,,,,,,,0,,,,,,,20240103,https://eng.mizzima.com/2024/01/03/5850
1149501091,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-4.65753424657534,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,1,Jordan,JO,JO,31.0,36.0,JO,20240103,https://www.rte.ie/news/business/2024/0103/1424534-ryanair-passenger-numbers/
1149503347,20240103,202401,2024,2024.0082,ISR,ISRAELI,ISR,,,,,,,,MILMIL,FIGHTER JET,,,,,,MIL,MIL,,1,195,195,19,4,-10.0,2,1,2,-3.44827586206896,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240103,https://www.jpost.com/breaking-news/article-780549
1149503348,20240103,202401,2024,2024.0082,ISR,ISRAELI,ISR,,,,,,,,MILMIL,FIGHTER JET,,,,,,MIL,MIL,,1,195,195,19,4,-10.0,2,1,2,-3.44827586206896,4,"Khan Yunis, Gaza Strip (general), Gaza Strip",GZ,GZ00,31.3402,34.3063,-797165,4,"Khan Yunis, Gaza Strip (general), Gaza Strip",GZ,GZ00,31.3402,34.3063,-797165,4,"Khan Yunis, Gaza Strip (general), Gaza Strip",GZ,GZ00,31.3402,34.3063,-797165,20240103,https://www.jpost.com/breaking-news/article-780549
1149503381,20240103,202401,2024,2024.0082,ISRMIL,ISRAELI,ISR,,,,,MIL,,,MILMIL,FIGHTER JET,,,,,,MIL,MIL,,1,195,195,19,4,-10.0,6,1,6,-3.44827586206896,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240103,https://www.jpost.com/breaking-news/article-780549
1149506666,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,MNCIRL,RYANAIR,IRL,,,,,MNC,,,1,190,190,19,4,-10.0,10,1,10,-0.42918454935623,1,Ireland,EI,EI,53.0,-8.0,EI,1,Ireland,EI,EI,53.0,-8.0,EI,1,Ireland,EI,EI,53.0,-8.0,EI,20240103,https://www.mirror.co.uk/travel/cheap-flights/ryanair-tickets-could-cheaper-airline-31795247
1149507342,20240103,202401,2024,2024.0082,MNCIRL,RYANAIR,IRL,,,,,MNC,,,BUS,AIRLINE,,,,,,BUS,,,1,190,190,19,4,-10.0,10,1,10,-0.42918454935623,1,Ireland,EI,EI,53.0,-8.0,EI,1,Ireland,EI,EI,53.0,-8.0,EI,1,Ireland,EI,EI,53.0,-8.0,EI,20240103,https://www.mirror.co.uk/travel/cheap-flights/ryanair-tickets-could-cheaper-airline-31795247
1149515200,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,IRLJUD,IRELAND,IRL,,,,,JUD,,,1,172,172,17,4,-5.0,2,1,2,-2.088772845953,1,Ireland,EI,EI,53.0,-8.0,EI,1,Ireland,EI,EI,53.0,-8.0,EI,1,Ireland,EI,EI,53.0,-8.0,EI,20240103,https://www.proactiveinvestors.co.uk/companies/news/1037374/ryanair-listings-removed-from-booking-com-kiwi-kayak-in-scraping-row-1037374.html
1149516183,20240103,202401,2024,2024.0082,UKR,UKRAINE,UKR,,,,,,,,MIL,FIGHTER JET,,,,,,MIL,,,1,190,190,19,4,-10.0,2,1,2,4.375,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20240103,https://www.airforce-technology.com/news/ukrainian-pilots-complete-uk-f-16-training-netherlands-commits-aircraft/
1149518097,20240103,202401,2024,2024.0082,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,PSE,PALESTINE,PSE,,,,,,,,1,1721,172,17,4,-5.0,5,1,5,-9.21658986175111,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20240103,https://menafn.com/1107680297/HRW-accuses-Meta-of-systematic-censorship-of-content-related-to-Palestine
1149524068,20240103,202401,2024,2024.0082,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,COP,POLICE OFFICER,,,,,,COP,,,0,180,180,18,4,-9.0,5,1,5,-0.21834061135371,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683,20240103,https://www.devdiscourse.com/article/politics/2764653-bangladesh-president-shahabuddin-casts-vote-says-voting-best-way-to-choose-countrys-leadership
1149543089,20240103,202401,2024,2024.0082,,,,,,,,,,,CVL,PASSENGER JET,,,,,,CVL,,,1,190,190,19,4,-10.0,50,4,50,-4.50940903636294,0,,,,,,,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20240103,https://www.telegraph.co.uk/world-news/2024/01/03/four-people-stabbed-tokyo-train/
1149543304,20240103,202401,2024,2024.0082,CANGOV,SASKATCHEWAN,CAN,,,,,GOV,,,OPP,ACTIVIST,,,,,,OPP,,,1,191,191,19,4,-9.5,6,1,6,-2.29490812018001,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20240103,https://www.theglobeandmail.com/opinion/article-the-moe-governments-open-defiance-of-the-law-brings-us-closer-to-the/
1149549644,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,MNCUSA,DELTA AIR LINES,USA,,,,,MNC,,,1,190,190,19,4,-10.0,10,1,10,-8.8,4,"Tenerife, AndalucíSP, Spain",SP,SP51,37.2879,-1.74901,-404088,4,"Tenerife, AndalucíSP, Spain",SP,SP51,37.2879,-1.74901,-404088,4,"Tenerife, AndalucíSP, Spain",SP,SP51,37.2879,-1.74901,-404088,20240103,https://www.straitstimes.com/singapore/st-explains-runway-incursions-around-the-world-and-how-airports-avoid-them
1149559934,20240103,202401,2024,2024.0082,MIL,FIGHTER JET,,,,,,MIL,,,,,,,,,,,,,0,195,195,19,4,-10.0,10,1,10,-3.93151553582752,4,"Hiroshima, Hiroshima, Japan",JA,JA11,34.4,132.45,-229436,0,,,,,,,4,"Hiroshima, Hiroshima, Japan",JA,JA11,34.4,132.45,-229436,20240103,https://theintercept.com/2023/12/24/merry-christmas-war-crimes/
1149592930,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,,,,,,,,,,,1,172,172,17,4,-5.0,5,2,5,-4.2439670804854,1,France,FR,FR,46.0,2.0,FR,0,,,,,,,1,France,FR,FR,46.0,2.0,FR,20240103,https://eturbonews.com/fined-air-france-lufthansa-and-british-airways/
1149592945,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,GBRBUS,BRITISH,GBR,,,,,BUS,,,1,172,172,17,4,-5.0,5,1,5,-8.95522388059696,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240103,https://eturbonews.com/fined-air-france-lufthansa-and-british-airways/
1149592946,20240103,202401,2024,2024.0082,BUS,AIRLINE,,,,,,BUS,,,GBRBUS,UNITED KINGDOM,GBR,,,,,BUS,,,1,172,172,17,4,-5.0,2,1,2,-8.95522388059696,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,20240103,https://eturbonews.com/fined-air-france-lufthansa-and-british-airways/
1149593188,20240103,202401,2024,2024.0082,GBRBUS,UNITED KINGDOM,GBR,,,,,BUS,,,BUS,AIRLINE,,,,,,BUS,,,1,172,172,17,4,-5.0,2,1,2,-8.95522388059696,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240103,https://eturbonews.com/fined-air-france-lufthansa-and-british-airways/
1149595063,20240103,202401,2024,2024.0082,CVL,PASSENGER JET,,,,,,CVL,,,JPNMIL,JAPAN,JPN,,,,,MIL,,,1,195,195,19,4,-10.0,5,1,5,-3.7593984962406,4,"Niigata, Niigata, Japan",JA,JA29,37.9022,139.024,-238727,4,"Niigata, Niigata, Japan",JA,JA29,37.9022,139.024,-238727,4,"Niigata, Niigata, Japan",JA,JA29,37.9022,139.024,-238727,20240103,https://www.maritime-executive.com/article/comms-confusion-may-have-contributed-to-japan-coast-guard-crash
1149602577,20240103,202401,2024,2024.0082,OPP,ACTIVIST,,,,,,OPP,,,CANGOV,SASKATCHEWAN,CAN,,,,,GOV,,,0,141,141,14,3,-6.5,3,1,3,-1.52015862524785,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20240103,https://www.theglobeandmail.com/politics/article-politics-briefing-half-of-canadians-eager-to-get-to-the-polls-this/
1149603955,20240103,202401,2024,2024.0082,LBN,LEBANON,LBN,,,,,,,,MIL,FIGHTER PLANE,,,,,,MIL,,,1,194,194,19,4,-10.0,2,1,2,0.0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240103,https://www.israelnationalnews.com/news/383036
1149612666,20240104,202401,2024,2024.011,MIL,FIGHTER JET,,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,1,190,190,19,4,-10.0,28,4,28,-7.86837958040906,1,Iraq,IZ,IZ,33.0,44.0,IZ,1,Iraq,IZ,IZ,33.0,44.0,IZ,1,Iraq,IZ,IZ,33.0,44.0,IZ,20240104,https://www.marketwatch.com/story/u-s-warns-houthis-to-stop-targeting-red-sea-vessels-or-face-potential-attacks-cffbd0dd
1149618745,20240104,202401,2024,2024.011,MNCUSA,BOEING,USA,,,,,MNC,,,MEX,MEXICO,MEX,,,,,,,,1,173,173,17,4,-5.0,3,1,3,-3.01507537688442,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,1,Mexico,MX,MX,23.0,-102.0,MX,1,Argentina,AR,AR,-34.0,-64.0,AR,20240104,https://www.barrons.com/news/argentina-to-surrender-grounded-venezuela-plane-to-us-21335d52
1149621271,20240104,202401,2024,2024.011,MNCUSA,JETBLUE,USA,,,,,MNC,,,FRAMTQ,MARTINIQUE,FRA,,,,,,,,1,172,172,17,4,-5.0,1,1,1,4.34782608695652,4,"Seven Mile, Saint Andrew, Jamaica",JM,JM08,17.9474,-76.6994,-3753706,4,"La Sagesse, Saint David, Grenada",GJ,GJ02,12.0167,-61.6667,-1201978,4,"La Sagesse, Saint David, Grenada",GJ,GJ02,12.0167,-61.6667,-1201978,20240104,https://www.caribjournal.com/2024/01/03/best-caribbean-beaches-2/
1149621272,20240104,202401,2024,2024.011,MNCUSA,JETBLUE,USA,,,,,MNC,,,FRAMTQ,MARTINIQUE,FRA,,,,,,,,1,172,172,17,4,-5.0,3,1,3,4.34782608695652,4,"Seven Mile, Saint Andrew, Jamaica",JM,JM08,17.9474,-76.6994,-3753706,4,"La Sagesse, Saint David, Grenada",GJ,GJ02,12.0167,-61.6667,-1201978,4,"Seven Mile, Saint Andrew, Jamaica",JM,JM08,17.9474,-76.6994,-3753706,20240104,https://www.caribjournal.com/2024/01/03/best-caribbean-beaches-2/
1149621273,20240104,202401,2024,2024.011,MNCUSA,JETBLUE,USA,,,,,MNC,,,GRD,GRENADA,GRD,,,,,,,,1,172,172,17,4,-5.0,1,1,1,4.34782608695652,4,"Seven Mile, Saint Andrew, Jamaica",JM,JM08,17.9474,-76.6994,-3753706,4,"Seven Mile, Saint Andrew, Jamaica",JM,JM08,17.9474,-76.6994,-3753706,4,"Seven Mile, Saint Andrew, Jamaica",JM,JM08,17.9474,-76.6994,-3753706,20240104,https://www.caribjournal.com/2024/01/03/best-caribbean-beaches-2/
1149628545,20240104,202401,2024,2024.011,USA,NEW YORK,USA,,,,,,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,173,173,17,4,-5.0,5,1,5,-7.54716981132079,1,Bangladesh,BG,BG,24.0,90.0,BG,1,Bangladesh,BG,BG,24.0,90.0,BG,1,Bangladesh,BG,BG,24.0,90.0,BG,20240104,https://www.livemint.com/news/world/opposition-on-the-run-as-bangladesh-preps-for-elections-more-than-10-000-arrested-11704325529915.html
1149630111,20240104,202401,2024,2024.011,NGACOP,NIGERIA,NGA,,,,,COP,,,CRM,SNATCHER,,,,,,CRM,,,1,173,173,17,4,-5.0,4,1,4,-7.78688524590164,5,"Kaduna State, Kaduna, Nigeria",NI,NI23,10.3333,7.75,-2014091,5,"Kaduna State, Kaduna, Nigeria",NI,NI23,10.3333,7.75,-2014091,5,"Kaduna State, Kaduna, Nigeria",NI,NI23,10.3333,7.75,-2014091,20240104,https://www.pulse.ng/news/metro/police-arrest-man-with-13-stolen-atm-cards-in-adamawa/kndwv8g
1149630112,20240104,202401,2024,2024.011,NGASPY,KADUNA,NGA,,,,,SPY,,,CRM,SNATCHER,,,,,,CRM,,,1,173,173,17,4,-5.0,1,1,1,-7.78688524590164,5,"Kaduna State, Kaduna, Nigeria",NI,NI23,10.3333,7.75,-2014091,4,"Birnin Gwari, Kaduna, Nigeria",NI,NI23,10.6624,6.54373,-2002741,5,"Kaduna State, Kaduna, Nigeria",NI,NI23,10.3333,7.75,-2014091,20240104,https://www.pulse.ng/news/metro/police-arrest-man-with-13-stolen-atm-cards-in-adamawa/kndwv8g
1149630113,20240104,202401,2024,2024.011,NGASPY,KADUNA,NGA,,,,,SPY,,,CRM,SNATCHER,,,,,,CRM,,,1,173,173,17,4,-5.0,3,1,3,-7.78688524590164,5,"Kaduna State, Kaduna, Nigeria",NI,NI23,10.3333,7.75,-2014091,5,"Kaduna State, Kaduna, Nigeria",NI,NI23,10.3333,7.75,-2014091,5,"Kaduna State, Kaduna, Nigeria",NI,NI23,10.3333,7.75,-2014091,20240104,https://www.pulse.ng/news/metro/police-arrest-man-with-13-stolen-atm-cards-in-adamawa/kndwv8g
1149636845,20240104,202401,2024,2024.011,LBN,LEBANON,LBN,,,,,,,,MIL,FIGHTER PLANE,,,,,,MIL,,,1,194,194,19,4,-10.0,2,1,2,0.0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240104,http://www.israelnationalnews.com/news/383036
1149641601,20240104,202401,2024,2024.011,BUS,AIRLINE,,,,,,BUS,,,CVL,CIVILIAN,,,,,,CVL,,,1,173,173,17,4,-5.0,5,1,5,-4.62737457379445,4,"Colombo, Western, Sri Lanka",CE,CE36,6.93194,79.8478,-2214877,4,"Colombo, Western, Sri Lanka",CE,CE36,6.93194,79.8478,-2214877,4,"Colombo, Western, Sri Lanka",CE,CE36,6.93194,79.8478,-2214877,20240104,https://dbsjeyaraj.com/dbsj/?p=83374
1149642685,20240104,202401,2024,2024.011,COP,POLICE,,,,,,COP,,,CRM,SNATCHER,,,,,,CRM,,,0,173,173,17,4,-5.0,2,1,2,-8.7719298245614,4,"Ludhiana, Punjab, India",IN,IN23,30.9,75.85,-2102840,4,"Ludhiana, Punjab, India",IN,IN23,30.9,75.85,-2102840,4,"Ludhiana, Punjab, India",IN,IN23,30.9,75.85,-2102840,20240104,https://timesofindia.indiatimes.com/city/ludhiana/police-arrest-2-for-snatching-phones-3rd-man-who-bought-and-sold-them/articleshow/106530069.cms
1149642686,20240104,202401,2024,2024.011,COP,POLICE,,,,,,COP,,,CRM,SNATCHER,,,,,,CRM,,,0,173,173,17,4,-5.0,1,1,1,-8.7719298245614,4,"Trichy, Tamil Nadu, India",IN,IN25,10.805,78.6856,-2113228,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,4,"Trichy, Tamil Nadu, India",IN,IN25,10.805,78.6856,-2113228,20240104,https://timesofindia.indiatimes.com/city/ludhiana/police-arrest-2-for-snatching-phones-3rd-man-who-bought-and-sold-them/articleshow/106530069.cms
1149642687,20240104,202401,2024,2024.011,COP,POLICE,,,,,,COP,,,CRM,SNATCHER,,,,,,CRM,,,0,173,173,17,4,-5.0,7,1,7,-8.7719298245614,4,"Trichy, Tamil Nadu, India",IN,IN25,10.805,78.6856,-2113228,4,"Trichy, Tamil Nadu, India",IN,IN25,10.805,78.6856,-2113228,4,"Trichy, Tamil Nadu, India",IN,IN25,10.805,78.6856,-2113228,20240104,https://timesofindia.indiatimes.com/city/ludhiana/police-arrest-2-for-snatching-phones-3rd-man-who-bought-and-sold-them/articleshow/106530069.cms
1149657825,20240104,202401,2024,2024.011,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,190,190,19,4,-10.0,5,1,5,-5.89812332439678,0,,,,,,,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20240104,https://www.businessworld.in/article/Go-First-Sets-Up-New-Company-With-Former-Employees-To-Deal-With-Leasing-Firms/04-01-2024-504562/
1149658003,20240104,202401,2024,2024.011,BUS,AIRLINE,,,,,,BUS,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,2,10,-4.27884889624094,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,0,,,,,,,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20240104,https://www.businessworld.in/article/Go-First-Sets-Up-New-Company-With-Former-Employees-To-Deal-With-Leasing-Firms/04-01-2024-504562/
1149659787,20240104,202401,2024,2024.011,BUS,AIRLINE,,,,,,BUS,,,,,,,,,,,,,1,173,173,17,4,-5.0,10,2,10,-4.77865796831314,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,0,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20240104,https://www.orissapost.com/indigo-removes-fuel-charge-on-tickets/
